From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Length,Interacts with
HLA-B,G9HW79,unreviewed,G9HW79_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,G9HW80,unreviewed,G9HW80_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,G9HW81,unreviewed,G9HW81_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,G9HW82,unreviewed,G9HW82_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,G9HW83,unreviewed,G9HW83_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,G9HW84,unreviewed,G9HW84_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,G9HW85,unreviewed,G9HW85_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,G9HW86,unreviewed,G9HW86_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,G9HW87,unreviewed,G9HW87_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,G9HW88,unreviewed,G9HW88_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,G9HZ40,unreviewed,G9HZ40_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,G9HZ41,unreviewed,G9HZ41_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,G9I1P4,unreviewed,G9I1P4_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,G9I2K2,unreviewed,G9I2K2_HUMAN,MHC Class I antigen,HLA-B,181,
HLA-B,G9I2K3,unreviewed,G9I2K3_HUMAN,MHC Class I antigen,HLA-B,181,
HLA-B,G9I2K4,unreviewed,G9I2K4_HUMAN,MHC Class I antigen,HLA-B,181,
HLA-B,G9I2K5,unreviewed,G9I2K5_HUMAN,MHC Class I antigen,HLA-B,181,
HLA-B,G9I2K6,unreviewed,G9I2K6_HUMAN,MHC Class I antigen,HLA-B,181,
HLA-B,G9I2K7,unreviewed,G9I2K7_HUMAN,MHC Class I antigen,HLA-B,181,
HLA-B,G9I2K8,unreviewed,G9I2K8_HUMAN,MHC Class I antigen,HLA-B,181,
HLA-B,G9I2K9,unreviewed,G9I2K9_HUMAN,MHC Class I antigen,HLA-B,181,
HLA-B,G9I2L0,unreviewed,G9I2L0_HUMAN,MHC Class I antigen,HLA-B,181,
HLA-B,G9I2L1,unreviewed,G9I2L1_HUMAN,MHC Class I antigen,HLA-B,181,
HLA-B,G9I2L2,unreviewed,G9I2L2_HUMAN,MHC Class I antigen,HLA-B,181,
HLA-B,G9I2L3,unreviewed,G9I2L3_HUMAN,MHC Class I antigen,HLA-B,181,
HLA-B,G9I2L4,unreviewed,G9I2L4_HUMAN,MHC Class I antigen,HLA-B,181,
HLA-B,G9I2L5,unreviewed,G9I2L5_HUMAN,MHC Class I antigen,HLA-B,181,
HLA-B,G9I2L6,unreviewed,G9I2L6_HUMAN,MHC Class I antigen,HLA-B,181,
HLA-B,G9I932,unreviewed,G9I932_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,G9IBU4,unreviewed,G9IBU4_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,G9IBU5,unreviewed,G9IBU5_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,G9IDR0,unreviewed,G9IDR0_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,G9IIU8,unreviewed,G9IIU8_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,G9IIU9,unreviewed,G9IIU9_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,G9IIV0,unreviewed,G9IIV0_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H2AM01,unreviewed,H2AM01_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H2AM02,unreviewed,H2AM02_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H2AM46,unreviewed,H2AM46_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H2BDQ0,unreviewed,H2BDQ0_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2BDQ1,unreviewed,H2BDQ1_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2BDQ2,unreviewed,H2BDQ2_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2BEA1,unreviewed,H2BEA1_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2BEA2,unreviewed,H2BEA2_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2BEA3,unreviewed,H2BEA3_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2BEA4,unreviewed,H2BEA4_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2BEA5,unreviewed,H2BEA5_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2BEA6,unreviewed,H2BEA6_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2BEA7,unreviewed,H2BEA7_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2BEA8,unreviewed,H2BEA8_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2BEA9,unreviewed,H2BEA9_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2BEB0,unreviewed,H2BEB0_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2BEB1,unreviewed,H2BEB1_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2BEB2,unreviewed,H2BEB2_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2BEB3,unreviewed,H2BEB3_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2DMK6,unreviewed,H2DMK6_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2DMK7,unreviewed,H2DMK7_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2DMK8,unreviewed,H2DMK8_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2DMK9,unreviewed,H2DMK9_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2DML0,unreviewed,H2DML0_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2DML1,unreviewed,H2DML1_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2DML2,unreviewed,H2DML2_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2E2A5,unreviewed,H2E2A5_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2E2A6,unreviewed,H2E2A6_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H2EL73,unreviewed,H2EL73_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H3K396,unreviewed,H3K396_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H3K398,unreviewed,H3K398_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H6A2D3,unreviewed,H6A2D3_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6A2D4,unreviewed,H6A2D4_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6A2D5,unreviewed,H6A2D5_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6A2D6,unreviewed,H6A2D6_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6A2D7,unreviewed,H6A2D7_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6A2D8,unreviewed,H6A2D8_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6A2D9,unreviewed,H6A2D9_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6A2E0,unreviewed,H6A2E0_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6A2E1,unreviewed,H6A2E1_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6SG21,unreviewed,H6SG21_HUMAN,MHC class I antigen,HLA-B,89,
HLA-B,H6SG22,unreviewed,H6SG22_HUMAN,MHC class I antigen,HLA-B,91,
HLA-B,H6SI89,unreviewed,H6SI89_HUMAN,MHC class I antigen,HLA-B,290,
HLA-B,H6SSQ2,unreviewed,H6SSQ2_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H6SSQ3,unreviewed,H6SSQ3_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H6UF75,unreviewed,H6UF75_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6UV73,unreviewed,H6UV73_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6UV74,unreviewed,H6UV74_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6UV75,unreviewed,H6UV75_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6UV76,unreviewed,H6UV76_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6UV77,unreviewed,H6UV77_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6UV78,unreviewed,H6UV78_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6UWY6,unreviewed,H6UWY6_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H6V079,unreviewed,H6V079_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6V7K0,unreviewed,H6V7K0_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H6V7R6,unreviewed,H6V7R6_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6V7R7,unreviewed,H6V7R7_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6V7S6,unreviewed,H6V7S6_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H6VGI9,unreviewed,H6VGI9_HUMAN,HLA-B alpha chain antigen (MHC class I antigen) (MHC class I protein),HLA-B HLA-B7_L79,362,
HLA-B,H6X1W9,unreviewed,H6X1W9_HUMAN,MHC class I antigen,HLA-B,362,
HLA-B,H7CHW4,unreviewed,H7CHW4_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H7CHW5,unreviewed,H7CHW5_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H7CHW6,unreviewed,H7CHW6_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H7CHW7,unreviewed,H7CHW7_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H7CHW8,unreviewed,H7CHW8_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H7CHW9,unreviewed,H7CHW9_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H7CHX0,unreviewed,H7CHX0_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H7CHX1,unreviewed,H7CHX1_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H7CHZ9,unreviewed,H7CHZ9_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H7CI00,unreviewed,H7CI00_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H7CI01,unreviewed,H7CI01_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H7CI02,unreviewed,H7CI02_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H7CI03,unreviewed,H7CI03_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H7CI04,unreviewed,H7CI04_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H9B8Z1,unreviewed,H9B8Z1_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H9BAN3,unreviewed,H9BAN3_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H9BIC6,unreviewed,H9BIC6_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9BIZ7,unreviewed,H9BIZ7_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,H9BQ73,unreviewed,H9BQ73_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9BQ79,unreviewed,H9BQ79_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9BQ80,unreviewed,H9BQ80_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9BQ81,unreviewed,H9BQ81_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9BQ82,unreviewed,H9BQ82_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9BQ83,unreviewed,H9BQ83_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9BQ84,unreviewed,H9BQ84_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9BQ85,unreviewed,H9BQ85_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9BQ86,unreviewed,H9BQ86_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9BQ87,unreviewed,H9BQ87_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9BQ97,unreviewed,H9BQ97_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9BQ98,unreviewed,H9BQ98_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9BYQ8,unreviewed,H9BYQ8_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYQ9,unreviewed,H9BYQ9_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYR0,unreviewed,H9BYR0_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYR1,unreviewed,H9BYR1_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYR2,unreviewed,H9BYR2_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYR3,unreviewed,H9BYR3_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYR4,unreviewed,H9BYR4_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYR5,unreviewed,H9BYR5_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYR6,unreviewed,H9BYR6_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYR7,unreviewed,H9BYR7_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYR8,unreviewed,H9BYR8_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYR9,unreviewed,H9BYR9_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYS0,unreviewed,H9BYS0_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYS1,unreviewed,H9BYS1_HUMAN,MHC class I antigen,HLA-B,69,
HLA-B,H9BYS2,unreviewed,H9BYS2_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYS3,unreviewed,H9BYS3_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYS4,unreviewed,H9BYS4_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYS5,unreviewed,H9BYS5_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYS6,unreviewed,H9BYS6_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYS7,unreviewed,H9BYS7_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYS8,unreviewed,H9BYS8_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYS9,unreviewed,H9BYS9_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYT0,unreviewed,H9BYT0_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYT1,unreviewed,H9BYT1_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9BYT2,unreviewed,H9BYT2_HUMAN,MHC class I antigen,HLA-B,74,
HLA-B,H9C5G4,unreviewed,H9C5G4_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9C5G5,unreviewed,H9C5G5_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9C5G6,unreviewed,H9C5G6_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9C5G7,unreviewed,H9C5G7_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9C5G8,unreviewed,H9C5G8_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9C5G9,unreviewed,H9C5G9_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9C5H0,unreviewed,H9C5H0_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9C5H1,unreviewed,H9C5H1_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9C5H2,unreviewed,H9C5H2_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9C5H3,unreviewed,H9C5H3_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9C5H4,unreviewed,H9C5H4_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9C5H5,unreviewed,H9C5H5_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9C5H6,unreviewed,H9C5H6_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9C5J3,unreviewed,H9C5J3_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9C5J4,unreviewed,H9C5J4_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9E8V6,unreviewed,H9E8V6_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,H9E8V7,unreviewed,H9E8V7_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I0DFJ4,unreviewed,I0DFJ4_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,I0JGT8,unreviewed,I0JGT8_HUMAN,MHC class I antigen,HLA-B,91,
HLA-B,I0LEY6,unreviewed,I0LEY6_HUMAN,MHC class I antigen,HLA-B,362,
HLA-B,I1V1W9,unreviewed,I1V1W9_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I1V1X4,unreviewed,I1V1X4_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I1VH01,unreviewed,I1VH01_HUMAN,MHC class I antigen,HLA-B,298,
HLA-B,I1W1M1,unreviewed,I1W1M1_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I1W1M2,unreviewed,I1W1M2_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I1W1M3,unreviewed,I1W1M3_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I1W1M4,unreviewed,I1W1M4_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I1W1M5,unreviewed,I1W1M5_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I1W1M6,unreviewed,I1W1M6_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I1W1M7,unreviewed,I1W1M7_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I1W1M8,unreviewed,I1W1M8_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I1W1M9,unreviewed,I1W1M9_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I1ZAU6,unreviewed,I1ZAU6_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2W3,unreviewed,I2B2W3_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2W4,unreviewed,I2B2W4_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2W5,unreviewed,I2B2W5_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2W6,unreviewed,I2B2W6_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2W8,unreviewed,I2B2W8_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2W9,unreviewed,I2B2W9_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2X0,unreviewed,I2B2X0_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2X1,unreviewed,I2B2X1_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2X2,unreviewed,I2B2X2_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2X3,unreviewed,I2B2X3_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2X4,unreviewed,I2B2X4_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2X5,unreviewed,I2B2X5_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2X6,unreviewed,I2B2X6_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2X7,unreviewed,I2B2X7_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2X8,unreviewed,I2B2X8_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2X9,unreviewed,I2B2X9_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2Y0,unreviewed,I2B2Y0_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2Y1,unreviewed,I2B2Y1_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2Y2,unreviewed,I2B2Y2_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2Y3,unreviewed,I2B2Y3_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2Y4,unreviewed,I2B2Y4_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2Y5,unreviewed,I2B2Y5_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2Y6,unreviewed,I2B2Y6_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2Y7,unreviewed,I2B2Y7_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2Y8,unreviewed,I2B2Y8_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2Y9,unreviewed,I2B2Y9_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2Z0,unreviewed,I2B2Z0_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2Z1,unreviewed,I2B2Z1_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2Z2,unreviewed,I2B2Z2_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2Z3,unreviewed,I2B2Z3_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2Z4,unreviewed,I2B2Z4_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2Z5,unreviewed,I2B2Z5_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2Z6,unreviewed,I2B2Z6_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2B2Z7,unreviewed,I2B2Z7_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2FK81,unreviewed,I2FK81_HUMAN,MHC class I antigen,HLA-B,206,
HLA-B,I2G7Q4,unreviewed,I2G7Q4_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2G7Q5,unreviewed,I2G7Q5_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I2G867,unreviewed,I2G867_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,I2GAD8,unreviewed,I2GAD8_HUMAN,MHC class I antigen,HLA-B,312,
HLA-B,I2GAD9,unreviewed,I2GAD9_HUMAN,MHC class I antigen,HLA-B,312,
HLA-B,I2GUK4,unreviewed,I2GUK4_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,I2GUK9,unreviewed,I2GUK9_HUMAN,MHC class I antigen,HLA-B,206,
HLA-B,I3QHR4,unreviewed,I3QHR4_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3QHR5,unreviewed,I3QHR5_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3QHR6,unreviewed,I3QHR6_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3QHR7,unreviewed,I3QHR7_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3QHR8,unreviewed,I3QHR8_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3QHR9,unreviewed,I3QHR9_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3QHS0,unreviewed,I3QHS0_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3QHS1,unreviewed,I3QHS1_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3QHS2,unreviewed,I3QHS2_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3QHS3,unreviewed,I3QHS3_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3QHS4,unreviewed,I3QHS4_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3QHX6,unreviewed,I3QHX6_HUMAN,MHC class I antigen,HLA-B,362,
HLA-B,I3RQ46,unreviewed,I3RQ46_HUMAN,MHC class I antigen,HLA-B,362,
HLA-B,I3UI63,unreviewed,I3UI63_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3UI64,unreviewed,I3UI64_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3UI65,unreviewed,I3UI65_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3UI66,unreviewed,I3UI66_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3UI67,unreviewed,I3UI67_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3UI68,unreviewed,I3UI68_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3UI69,unreviewed,I3UI69_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3UI70,unreviewed,I3UI70_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3UI71,unreviewed,I3UI71_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3UI72,unreviewed,I3UI72_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3UI73,unreviewed,I3UI73_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3UI75,unreviewed,I3UI75_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3UI76,unreviewed,I3UI76_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3VZ12,unreviewed,I3VZ12_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3VZ13,unreviewed,I3VZ13_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3VZ14,unreviewed,I3VZ14_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3VZ15,unreviewed,I3VZ15_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3VZ16,unreviewed,I3VZ16_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3VZ17,unreviewed,I3VZ17_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3VZ18,unreviewed,I3VZ18_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3VZ19,unreviewed,I3VZ19_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3VZ20,unreviewed,I3VZ20_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3VZ21,unreviewed,I3VZ21_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3VZ22,unreviewed,I3VZ22_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3VZ23,unreviewed,I3VZ23_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3VZ24,unreviewed,I3VZ24_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3VZ26,unreviewed,I3VZ26_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3VZ27,unreviewed,I3VZ27_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3VZ28,unreviewed,I3VZ28_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I3ZN83,unreviewed,I3ZN83_HUMAN,MHC class I antigen (Major histocompatibility complex),HLA-B HLA-B39,362,
HLA-B,I3ZN84,unreviewed,I3ZN84_HUMAN,HLA-B alpha chain (B*5703GB) (MHC class I antigen),HLA-B HLA-B*5703GB,362,
HLA-B,I3ZN85,unreviewed,I3ZN85_HUMAN,MHC class I antigen (MHC class I histocompatibility antigen) (MHC class I protein),HLA-B,362,
HLA-B,I4DCY7,unreviewed,I4DCY7_HUMAN,MHC classI antigen,HLA-B,337,
HLA-B,I4EC43,unreviewed,I4EC43_HUMAN,MHC class I antigen,HLA-B,155,
HLA-B,I4EC44,unreviewed,I4EC44_HUMAN,MHC class I antigen,HLA-B,24,
HLA-B,I4ENP1,unreviewed,I4ENP1_HUMAN,MHC class I antigen,HLA-B,362,
HLA-B,I4ENP2,unreviewed,I4ENP2_HUMAN,MHC class I antigen,HLA-B,362,
HLA-B,I4ENX3,unreviewed,I4ENX3_HUMAN,MHC class I antigen,HLA-B,181,
HLA-B,I4ENX4,unreviewed,I4ENX4_HUMAN,MHC class I antigen,HLA-B,273,
HLA-B,I4IY67,unreviewed,I4IY67_HUMAN,MHC class I molecule,HLA-B,273,
